Products Collection ID,Product ID,Variants Collection ID,Variant ID,Product Handle,Product Name,Product Type,Product Description,Product Categories,Main Variant Image,More Variant Images,Variant Price,Variant Compare-at Price,Product Tax Class,Variant Sku,Variant Inventory,Requires Shipping,Variant Weight,Variant Width,Variant Height,Variant Length,Variant Download Name,Variant Download URL,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Created On,Updated On,Published On
66c25bced6f79a015a9fd6ee,66d0b21217715588c1b331bd,66c25bced6f79a015a9fd6ef,66d0b21356e6a05d0fd43a1e,airbrush-root-touch-up-spray-multi-color,Airbrush Root Touch-Up Spray (Multi-Color),Service,Instantly cover greys and roots or revive highlights between appointments. Microfine pigments blend seamlessly with your natural shade when—and where—you need it. The quick-drying powder formula also absorbs dirt and oil to refresh hair.,Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b1d0ba08ef53beb62356_Airbrush%20Root%20Touch-Up%20Spray%20(Multi-Color).webp,,$36.00,,standard-taxable,,,false,,,,,,,Color,Dark Brown,,,,,Thu Aug 29 2024 17:38:26 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:28:09 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b21217715588c1b331bd,66c25bced6f79a015a9fd6ef,66d0b21356e6a05d0fd43a0e,airbrush-root-touch-up-spray-multi-color,Airbrush Root Touch-Up Spray (Multi-Color),Service,Instantly cover greys and roots or revive highlights between appointments. Microfine pigments blend seamlessly with your natural shade when—and where—you need it. The quick-drying powder formula also absorbs dirt and oil to refresh hair.,Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b1d0ba08ef53beb62356_Airbrush%20Root%20Touch-Up%20Spray%20(Multi-Color).webp,,$36.00,,standard-taxable,,,false,,,,,,,Color,Red,,,,,Thu Aug 29 2024 17:38:26 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:28:09 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b21217715588c1b331bd,66c25bced6f79a015a9fd6ef,66d0b21356e6a05d0fd43a01,airbrush-root-touch-up-spray-multi-color,Airbrush Root Touch-Up Spray (Multi-Color),Service,Instantly cover greys and roots or revive highlights between appointments. Microfine pigments blend seamlessly with your natural shade when—and where—you need it. The quick-drying powder formula also absorbs dirt and oil to refresh hair.,Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b1d0ba08ef53beb62356_Airbrush%20Root%20Touch-Up%20Spray%20(Multi-Color).webp,,$36.00,,standard-taxable,,,false,,,,,,,Color,Light Brown,,,,,Thu Aug 29 2024 17:38:26 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:28:09 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b21217715588c1b331bd,66c25bced6f79a015a9fd6ef,66d0b21356e6a05d0fd439ff,airbrush-root-touch-up-spray-multi-color,Airbrush Root Touch-Up Spray (Multi-Color),Service,Instantly cover greys and roots or revive highlights between appointments. Microfine pigments blend seamlessly with your natural shade when—and where—you need it. The quick-drying powder formula also absorbs dirt and oil to refresh hair.,Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b1d0ba08ef53beb62356_Airbrush%20Root%20Touch-Up%20Spray%20(Multi-Color).webp,,$36.00,,standard-taxable,,,false,,,,,,,Color,Blonde,,,,,Thu Aug 29 2024 17:38:26 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:28:09 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b21217715588c1b331bd,66c25bced6f79a015a9fd6ef,66d0b21356e6a05d0fd439fd,airbrush-root-touch-up-spray-multi-color,Airbrush Root Touch-Up Spray (Multi-Color),Service,Instantly cover greys and roots or revive highlights between appointments. Microfine pigments blend seamlessly with your natural shade when—and where—you need it. The quick-drying powder formula also absorbs dirt and oil to refresh hair.,Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b1d0ba08ef53beb62356_Airbrush%20Root%20Touch-Up%20Spray%20(Multi-Color).webp,,$36.00,,standard-taxable,,,false,,,,,,,Color,Black,,,,,Thu Aug 29 2024 17:38:26 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:28:09 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0af6e9272441feb8bef29,66c25bced6f79a015a9fd6ef,66d0af6e3479c2efd668aefc,airstyle-flexible-finish-cream,AirStyle Flexible Finish Cream,Service,"Soft, flexible texture and a moisturizing satin finish: Our whipped-crème confection is an elegant shortcut to next-day hair and subdued frizz, with separation that can be reworked.",Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0af51564a004738ea2a61_AirStyle%20Flexible%20Finish%20Cream.webp,,$42.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 17:27:10 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:36:49 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0ab6e7f46f54acedfd1b4,66c25bced6f79a015a9fd6ef,66d0ab6f43fe0b0765640a84,apres-beach-wave-and-shine-spray,Après Beach Wave and Shine Spray,Service,"Attention island-hoppers and champagne-poppers: Get beach-to-bombshell hair—tousled, touchable waves with sun-kissed shine—without the salty stiffness. Our moisturizing glamour spray uses rich extracts and exotic oils for lush repair and sultry texture.",Brilliance & Shine,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0ab2a67c51135f72eda8a_Apre%CC%80s%20Beach%20Wave%20and%20Shine%20Spray.webp,,$46.00,,standard-taxable,,,false,,,,,,,Size,Travel (2.1 oz),,,,,Thu Aug 29 2024 17:10:06 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:28:51 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0ab6e7f46f54acedfd1b4,66c25bced6f79a015a9fd6ef,66d0ab6f43fe0b0765640a7c,apres-beach-wave-and-shine-spray,Après Beach Wave and Shine Spray,Service,"Attention island-hoppers and champagne-poppers: Get beach-to-bombshell hair—tousled, touchable waves with sun-kissed shine—without the salty stiffness. Our moisturizing glamour spray uses rich extracts and exotic oils for lush repair and sultry texture.",Brilliance & Shine,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0ab2a67c51135f72eda8a_Apre%CC%80s%20Beach%20Wave%20and%20Shine%20Spray.webp,,$67.00,,standard-taxable,,,false,,,,,,,Size,Regular (8.5 oz),,,,,Thu Aug 29 2024 17:10:06 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:28:51 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0c6fe1d84f76750bb54e7,66c25bced6f79a015a9fd6ef,66d0c6ffdd45a4c99122fd4f,bright-blonde-conditioner,Bright Blonde Conditioner,Service,"Restore brightness and shine to blonde hair. This deeply nourishing violet conditioner corrects brassiness and yellow tones while imparting strength, softness and sheen for hair that is truly enlightened.",Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0c764a29cec99e8cb6c32_Bright%20Blonde%20Conditioner.webp,,$52.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 19:07:42 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:03:38 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0981af06506e2753ccbb6,66c25bced6f79a015a9fd6ef,66d0981b991546023dcd2b9d,bright-blonde-essential-priming-serum,Bright Blonde Essential Priming Serum,Service,"An essential first step when caring for blonde hair. Specially formulated with violet and pearlized pigments, our brightening serum tones and eliminates brassiness while replenishing moisture and protecting up to 450°F. Hair is left restored, touchably soft and lit from within.",Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0973a16ab20968757748d_Bright%20Blonde%20Sun%20Lightening%20Mist.webp,,$44.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 15:47:38 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:12:33 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b27341e36e6ea2773e44,66c25bced6f79a015a9fd6ef,66d0b273b193157eb6ee33cc,bright-blonde-radiance-repair-treatment,Bright Blonde Radiance & Repair Treatment,Service,"Stay bright with our restorative silkening treatment specially formulated for blondes. This lightweight concentrate repairs and prevents damage, brittleness and split ends leaving hair ultra-soft while violet pigments tone to keep brassiness at bay.",Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b2579d620321be9ca0ac_Bright%20Blonde%20Radiance%20%26%20Repair%20Treatment.webp,,$64.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 17:40:03 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:22:14 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0c7480ade2511b347c346,66c25bced6f79a015a9fd6ef,66d0c74967926824fe802170,bright-blonde-shampoo,Bright Blonde Shampoo,Service,"Immediately illuminate blonde and silver hair. This revitalizing violet shampoo corrects brassiness and yellow tones while brightening natural highlights for hair that is healthier, shinier, lit from within.",Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0c7227d3d38fbb1400fc2_Bright%20Blonde%20Shampoo.webp,,$49.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 19:08:56 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:03:28 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d09741d49379ee00efc1b5,66c25bced6f79a015a9fd6ef,66d0974176c64975554604e6,bright-blonde-sun-lightening-mist,Bright Blonde Sun Lightening Mist,Service,"Extend your vacation and gradually lighten your blonde hues with the heat of the sun (or your dryer). Our peroxide-free spray is formulated with a natural blend of lemon and chamomile to illuminate highlights while imparting weightless moisture and UV protection. It’s beach hair, but better.",Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0973a16ab20968757748d_Bright%20Blonde%20Sun%20Lightening%20Mist.webp,,$38.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 15:44:01 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:29:11 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c06dc7ceaf3fef4fb1e7e,66c25bced6f79a015a9fd6ef,681c06dd3bb80f1e7401907e,cleansing-creme-for-moisture-control,Cleansing Creme for Moisture & Control,Advanced,"Cleanse without getting into a lather. This non-foaming conditioning formula is rich in purifying oils, citrus fruit extracts and refreshing water-mint essence to gently clean strands and energize the scalp while protecting color, calming frizz and restoring moisture. The result: complete silky softness, no tangles. For all hair types - especially curly, coily and textured.",Moisture & Control,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830ae6703f5e3b5fc949435_1200Wx1200H-400256_4502074e-f443-41ff-be7c-969cd5173618.webp,,$49.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:20:28 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:20:43 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0c33c479699bf46fd5654,66c25bced6f79a015a9fd6ef,66d0c33c15ba42dcc757afc2,conditioner-for-beautiful-color,Conditioner for Beautiful Color,Service,"This rich, restorative conditioner extends the life of your dye while soothing over-processed, color-treated hair (you know who you are). Enhanced environmental protection keeps color-sapping UV rays at bay.",Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0c31de3257527efc71f80_Conditioner%20for%20Beautiful%20Color.webp,,$52.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:51:40 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:03:10 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b97e7f175c996ed53988,66c25bced6f79a015a9fd6ef,66d0b97f4fdca35a83c4cf80,conditioner-for-brilliance-shine,Conditioner for Brilliance & Shine,Service,A fortifying and polishing conditioner that magnifies shine and detangles hair with its weightless formula.,Brilliance & Shine,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b926988298043df95a0d_Conditioner%20for%20Brilliance%20%26%20Shine.webp,,$52.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:10:06 GMT+0000 (Coordinated Universal Time),Thu May 08 2025 01:15:44 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,66d0ada686e1d2cfeabe4224,66c25bced6f79a015a9fd6ef,66d0ada71b259cfa2f338ad3,conditioner-for-magnificent-volume,Conditioner for Magnificent Volume,Service,"Because you should always think big. This body-building gel-cream moisturizer provides uplifting support for effortless combing, styling, glamorizing.",Magnificent Volume,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0ad8f5e009e663a24b690_Conditioner%20for%20Magnificent%20Volume.webp,,$52.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 17:19:34 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:06:15 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0bd34c32a02284fd49934,66c25bced6f79a015a9fd6ef,66d0bd358c84e984856646b0,creme-for-style,Crème for Style,Service,Superior style and substantial shine are a quarter-size dollop away. This stylists’ staple offers firm yet flexible all-day hold and tames frizz with rich moisturizers. Loves curly and straight hair equally.,Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0bd14070d6fa79ed721e8_Cre%CC%80me%20for%20Style.webp,,$44.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:25:56 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:13:11 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0a4ba014d32690526d900,66c25bced6f79a015a9fd6ef,66d0a4bb66a4be77199c3034,curl-control-silkening-creme,Curl Control Silkening Crème,Service,"Offering the perfect balance of hold and moisture, this silk-light crème glides through hair to style and nourish with ultra-hydrating avocado, apricot and coconut oils. Curls and waves are given instant, touchable definition, with all-day frizz-control and support. For those who want to hydrate and control their curls. Curl Types: 2-3.",Moisture & Control,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0a446699b3ebdb67e8780_Curl%20Control%20Silkening%20Cre%CC%80me.webp,,$46.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 16:41:30 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:13:27 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0a3a28414e8300746cb6d,66c25bced6f79a015a9fd6ef,66d0a3a3699e3f2a703c9887,curl-gelee-for-shine-definition,Curl Gelée for Shine & Definition,Service,"This silky, hydrating curl jelly defines, shapes and styles, making coils more manageable. Macadamia, neem and apricot oils moisturize and detangle strands. The result: ultra-shiny, smooth, defined curls. For those who want to hydrate and define their curls and coils. Curl Types: 3-4.",Moisture & Control,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0a38ffa0fd6640730a36b_Curl%20Gele%CC%81e%20for%20Shine%20%26%20Definition.webp,,$48.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 16:36:50 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:13:40 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0a505dc8d625a413c49b4,66c25bced6f79a015a9fd6ef,66d0a5066d00d79f7049fe55,curl-gloss-hydration-hold,Curl Gloss Hydration & Hold,Service,"Curl without crunch. This lightweight glossing gel shapes and shines for ultra-hydrating control. A blend of Brazilian extracts, including passion flower, jicama and cupuacu fight humidity and deeply condition for soft yet defined curls that hold all day. For those with curly hair who want glossy shine and hold. Curl Types: 2-3.",Moisture & Control,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0a4efd88fe45ad0c05f6c_Curl%20Gloss%20Hydration%20%26%20Hold.webp,,$46.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 16:42:45 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:13:56 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0a3fe940a780eeaa93cd0,66c25bced6f79a015a9fd6ef,66d0a3fe9afd9b1c7f3f004e,curl-shaping-mousse,Curl Shaping Mousse,Service,"This call to curls locks in locks while leaving them supple and shiny—never stiff. Sealed-in moisture and hydrating frizz resistance are the light-as-air pièce de résistance. For those with curly hair looking for definition, body and bounce. Curl Types: 2-3.",Moisture & Control,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0a3d224589d28c18cfdaf_Curl%20Shaping%20Mousse.webp,,$42.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 16:38:22 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:39:26 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0bda056d30fb6533ce422,66c25bced6f79a015a9fd6ef,66d0bda0f7563316bcc46df3,dry-texturizing-spray,Dry Texturizing Spray,Service,"Bigger, better, full-on glamorous hair. This invisible dry hair spray builds in incredible volume and sultry texture. Zeolite crystallines absorb oil at the roots, leaving you with just-styled hair for days (and nights).",Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0bd7b1593da6eb888bd5b_Dry%20Texturizing%20Spray.webp,,$52.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:27:44 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:29:28 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b9ce6a161609ee124207,66c25bced6f79a015a9fd6ef,66d0b9cf9486dc31b3d0592f,featherbalm-weightless-styler,Featherbalm Weightless Styler,Service,"Style, shine and weightless control. Specially developed for finer hair textures, this ultra-light balm smoothes and hydrates while imparting a hint of hold to blowouts, air-dried textures and finished styles that need a little polish.",Brilliance & Shine,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b9b8c5982af91b892b58_Featherbalm%20Weightless%20Styler.webp,,$44.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:11:26 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:15:42 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0afd135665b8ed9e213e7,66c25bced6f79a015a9fd6ef,66d0afd3455b63f33b20e4b5,fiber-groom-elastic-texture-paste,Fiber Groom Elastic Texture Paste,Service,"This new-age fiber paste fuses silken strands with next-generation polymers to create an airy blend of bounce, separation, and elastic hold.",Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0afba9272441feb8c5aaf_Fiber%20Groom%20Elastic%20Texture%20Paste.webp,,$39.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 17:28:49 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:38:35 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0aebf597cf47e75bc3139,66c25bced6f79a015a9fd6ef,66d0aebf9bf87f4bc13114bb,flash-form-finishing-spray-wax,Flash Form Finishing Spray Wax,Service,"Create weightless, buildable texture with control and lasting hold. This ultra-fine wax mist adds style, separation and sheen to short cuts and long lengths.",Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0aea00a9c25144abcbea9_Flash%20Form%20Finishing%20Spray%20Wax.webp,,$42.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 17:24:15 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:38:09 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0be27817af3320438ec59,66c25bced6f79a015a9fd6ef,66d0be2917d7f63134026702,free-styler-working-hairspray,Free Styler Working Hairspray,Service,"The stylist's tool of choice, this ultra-fine, ultra-dry mist can be layered, styled, and reworked to perfection. Spray over finished looks for light, brushable hold with a touchable, satin finish.",Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0be00b68c8fed4cd9f885_Free%20Styler%20Working%20Hairspray.webp,,$44.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:29:59 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:30:19 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0be766a161609ee16b07a,66c25bced6f79a015a9fd6ef,66d0be77bedb4474c2fddcd2,gel-serum-radiance-magic-and-hold-t9e2f,"Gel Sérum Radiance, Magic and Hold",Service,"Forget what you know about gel. This magical, gold-flecked potion with active moisturizing agents brings sophisticated hold with shine rather than stiffness. Gorgeous.",Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0ae6343fe0b07656680a8_Gel%20Se%CC%81rum%20Radiance%2C%20Magic%20and%20Hold.webp,,$63.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:31:18 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:16:33 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0c8520ade2511b348bfde,66c25bced6f79a015a9fd6ef,66d0c853bd8ed119d86509bb,glaze-for-beautiful-color,Glaze for Beautiful Color,Service,For those who want to refresh their hair color and add glossy shine.,Beautiful Color,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0c7f363ae2097b44f530a_Glaze%20for%20Beautiful%20Color.webp,,$58.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 19:13:22 GMT+0000 (Coordinated Universal Time),Thu May 08 2025 01:14:22 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,66d0b37b5ca5690325ed5287,66c25bced6f79a015a9fd6ef,66d0b37c415e551cfe0c1c36,gold-lust-balm-dor-heat-styling-shield,Gold Lust Balm d'Or Heat Styling Shield,Service,"Shield your hair from thermal damage. This superlight styler with heat-activated polymer technology and healing cassis and sandalwood oils protects and nourishes fragile strands, sealing in sleekness and radiant shine while you blow-dry, straighten or curl.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b36907182adcb0048482_Gold%20Lust%20Balm%20d%27Or%20Heat%20Styling%20Shield.webp,,$48.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 17:44:27 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:11:23 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0c9fdbdd5c7e4a4adf781,66c25bced6f79a015a9fd6ef,66d0c9fed724dac328491c05,gold-lust-dry-shampoo,Gold Lust Dry Shampoo,Service,"Instantly clean. Extend your blowout and prevent damage with our transformative dry shampoo. Absorbs product buildup, oil, and impurities with translucent powders while soothing scalp and restoring strength and softness. Fragrance-retention technology means our signature scent stays with you all day.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0c9d6f28ca4c987ad3caf_Gold%20Lust%20Dry%20Shampoo.webp,,$52.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 19:20:29 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:04:41 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c08bf9980f5cb2dc58275,66c25bced6f79a015a9fd6ef,681c08c42c2ebc339fd0eccb,gold-lust-heat-protection-spray,Gold Lust Heat Protection Spray,Advanced,"Protect your hair from hot tools while repairing it to its softest, healthiest prime. This multi-tasking, dry conditioning spray repairs, nourishes and shields damaged strands up to 450°F / 232°C. Hair is instantly silky soft with a frizz-free finish.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830b392fbb8fbfa93b29e63_402169-0.webp,,$48.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:28:31 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:44:04 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b3ebc32a02284fcb317a,66c25bced6f79a015a9fd6ef,66d0b3ec4fdca35a83bed3d0,gold-lust-imperial-blowout-transformative-styling-creme,Gold Lust Imperial Blowout Transformative Styling Creme,Service,"Our transformative blowout crème, formulated with skincare technology, creates a full, flawless, iconic Oribe blowout that lasts for days while styling in strength, density, softness and shine. This ultra-nourishing formula smoothes away signs of damage and aging for hair that looks and feels healthier and younger after just one use.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b3c31593da6eb87f69eb_Gold%20Lust%20Imperial%20Blowout%20Transformative%20Styling%20Creme.webp,,$69.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 17:46:19 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:18:10 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
